,price,Price_sqft,locality,Division,region,latitude,longitude,area,Status,neworold,parking,Bedrooms,Bathrooms,Balcony,Lift,Furnished_status,type_of_building
1825,12000000,7902.069,"pocket 23, sector 24 Rohini Delhi 110085, Rohini",New Delhi - Rohini,north,28.7287540435791,77.09351348876953,990.0,Under Construction,New Property,0,2,2,1,0,Semi-Furnished,Flat
1826,5950000,3914.474,"AIG Park Avenue, Greater Noida West",Greater Noida,east,28.60483,77.434908,1520.0,Under Construction,Resale,0,3,2,3,0,Semi-Furnished,Individual House
1827,11500000,7902.069,Pitampura,New Delhi - West,core,28.7005937183461,77.1349839837812,900.0,Under Construction,Resale,5,2,2,2,0,Semi-Furnished,Flat
1828,3200000,4000.0,Vaishali,Ghaziabad,east,28.6441755,77.336519,800.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1829,12000000,7902.069,"M-154, Mayfield Garden",Gurgaon,west,28.4339844381354,77.069949,1500.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Flat
1830,6500000,6018.519,Vaishali,Ghaziabad,east,28.6441755,77.336519,1080.0,Under Construction,Resale,0,2,2,2,0,Unfurnished,Individual House
1831,3500000,3216.912,"Coral B, 5th floor, Shalimar Garden Extension 1",Ghaziabad,east,28.69359,77.344376,1088.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Individual House
1832,3200000,3047.619,"M1B Banke Banke Bihari Kunj A3, Sahibabad",Ghaziabad,east,28.685675,77.3503251,1050.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Individual House
1833,6500000,4362.416,Yamuna Expressway,Greater Noida,east,28.432194,77.508042,1490.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Individual House
1834,4000000,3375.527,NH 24,Ghaziabad,east,28.638572,77.4308515,1185.0,Under Construction,Resale,2,2,2,2,1,Semi-Furnished,Individual House
1836,12820000,7902.069,"# 1101 Tower 5, Golf Course Extension Road Gurgaon, Sector 66",Gurgaon,west,28.40239493,77.055305,2050.0,Under Construction,New Property,2,5,5,4,0,Semi-Furnished,Flat
1837,10700000,5572.917,"Jaypee wish Town, sector 128, Noida, Sector 128",Noida,east,28.5216210757527,77.3553626410917,1920.0,Under Construction,Resale,0,3,3,1,0,Semi-Furnished,Flat
1838,5100000,7152.875,Tilak Nagar,New Delhi - West,north,28.638729095458984,77.09410095214844,713.0,Under Construction,Resale,0,2,2,2,0,Furnished,Flat
1839,12820000,7902.069,Suncity,Gurgaon,west,28.436432,77.112133,2050.0,Under Construction,Resale,0,4,4,0,0,Furnished,Flat
1840,10000000,6993.007,Sector 68,Gurgaon,west,28.387939,77.049363,1430.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Individual House
1841,7200000,4897.959,Sector 79,Noida,east,28.55704,77.387565,1470.0,Under Construction,New Property,0,3,3,5,0,Semi-Furnished,Individual House
1842,6500000,3731.343,Zeta,Greater Noida,east,28.507687,77.532312,1742.0,Under Construction,Resale,0,3,5,4,0,Semi-Furnished,Individual House
1843,9500000,6050.955,Sector 61,Noida,east,28.5978731585656,77.3681621317091,1570.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
1845,7000000,5303.03,Sector 78,Noida,east,28.5575028022171,77.386464965331,1320.0,Under Construction,Resale,1,3,2,4,0,Semi-Furnished,Flat
1846,8500000,6296.296,"T-41., Khirki extension",New Delhi - South,core,28.53153419494629,77.21685028076172,1350.0,Under Construction,Resale,1,3,3,3,0,Unfurnished,Flat
1848,11500000,6655.093,"E-137., Sushant Lok 3",Gurgaon,west,28.4203859,77.0816674,1728.0,Under Construction,Resale,2,3,4,2,1,Semi-Furnished,Flat
1849,5000000,7142.857,"House No-23, Block H, Gali No-11., Kanwar Singh Nagar",New Delhi - West,north,28.666275024414062,77.04924774169922,700.0,Under Construction,Resale,0,2,2,0,0,Furnished,Flat
1850,3700000,3441.86,"flat no  803 tower c  Gardenia Square II Crossings Republik Ghaziabad, Crossings Republik",Ghaziabad,east,28.631034,77.436267560828,1075.0,Under Construction,Resale,2,2,2,2,2,Semi-Furnished,Flat
1851,5900000,6378.378,"Sector 82, Gurgaon, Sector 82",Gurgaon,west,28.38981649,76.969342,925.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Flat
1852,12000000,3988.036,"3rd Floor, Plot 53, Sector 1A, IMT Manesar, Manesar",Gurgaon,west,28.3537819,76.9399809,2050.0,Under Construction,Resale,1,4,4,0,0,Unfurnished,Flat
1853,4500000,3501.946,"noida extension, Noida Extension",Noida,east,28.606939,77.455623,1285.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
1854,8900000,4564.103,"90, Sector Rd, South City I, Sector 30, Gurugram, Delhi NCR, Sector 90",Gurgaon,west,28.409813,76.932664,1950.0,Under Construction,Resale,0,3,4,0,0,Semi-Furnished,Flat
1856,5500000,6875.0,Arjun Nagar,New Delhi - South,core,28.56049537658692,77.1986312866211,800.0,Under Construction,New Property,0,2,2,1,0,Semi-Furnished,Flat
1857,8960000,7168.0,Sector 57,Gurgaon,west,28.421554565429688,77.07806396484375,1250.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
1858,4900000,4000.0,Techzone 4,Greater Noida,east,28.5859957,77.4338341,1225.0,Under Construction,Resale,0,2,2,4,0,Unfurnished,Flat
1859,4500000,2922.078,"SkyTech Merion Phase 1, Crossings Republik",Ghaziabad,east,28.6297895,77.4338883,1540.0,Under Construction,Resale,1,3,2,0,0,Semi-Furnished,Flat
1861,12000000,5454.545,Sector 16,Faridabad,south,28.4091579,77.3223034,2050.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
1862,4700000,3481.481,"4030 Ist floor, Sainik Colony",Faridabad,south,28.398027420043945,77.27522277832031,1350.0,Under Construction,Resale,1,3,2,2,0,Unfurnished,Flat
1863,9500000,5757.576,Sector 102,Gurgaon,west,28.4763113,76.9716096,1650.0,Under Construction,Resale,0,3,4,0,0,Unfurnished,Flat
1864,9200000,6433.566,Sector 82,Gurgaon,west,28.3929103,76.9589066,1430.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1865,2900000,3452.381,NH 24,Ghaziabad,east,28.683082,77.50921,840.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1866,7100000,4733.333,"Indirapuram, Ghaziabad, Indirapuram",Ghaziabad,east,28.6410132758576,77.3584096018563,1500.0,Under Construction,Resale,0,3,2,2,1,Semi-Furnished,Individual House
1867,8500000,5151.515,"Sector 70, Gurugram, Haryana 122103, Sector 70",Gurgaon,west,28.39870294,77.017943,1650.0,Under Construction,Resale,2,3,3,3,0,Unfurnished,Individual House
1868,9500000,5000.0,"A-705., Vaishali",Ghaziabad,east,28.6417854375672,77.3427046771645,1900.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
1869,5000000,5555.556,"b-113/2, keshav nagar, Nathu Pura",New Delhi - North,north,28.7725316,77.1758645,900.0,Under Construction,Resale,1,5,2,0,0,Unfurnished,Flat
1870,6200000,3989.704,Sector 86,Faridabad,south,28.4033165,77.34233,1554.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
1871,7000000,6363.636,"Suraj Mishra, F-1, plot no 614, Sector-1, vaishali, Sector 1 Vaishali",Ghaziabad,east,28.6341305,77.3338579,1100.0,Under Construction,Resale,1,3,2,1,0,Semi-Furnished,Flat
1872,5000000,3846.154,Sector 3 Rajendra Nagar,Ghaziabad,east,28.6853926,77.364315,1300.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
1873,4000000,3341.688,Greater Noida West,Greater Noida,east,28.605958,77.444512,1197.0,Under Construction,Resale,0,3,2,0,0,Unfurnished,Flat
1874,9200000,3680.0,Nri City,Greater Noida,east,28.4611974,77.5111725,2050.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
1875,6000000,7902.069,"6/106 MCD Colony, Sector 20 Rohini",New Delhi - Rohini,north,28.71004104614257,77.072265625,750.0,Under Construction,New Property,0,4,3,1,0,Unfurnished,Flat
1876,6500000,5603.448,"flat no 4652, F Block, Sector 50, Alok Vihar, Noida, Sector 50",Noida,east,28.57150077819824,77.37000274658203,1160.0,Under Construction,Resale,0,3,2,2,0,Unfurnished,Flat
1877,2800000,3888.889,Bhagwati Garden Extension,New Delhi - West,north,28.6226704,77.033297,720.0,Under Construction,Resale,1,3,2,0,0,Furnished,Flat
1878,4000000,4210.526,Sahibabad,Ghaziabad,east,28.662385,77.336765,950.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
1879,3900000,3333.333,Techzone 4,Greater Noida,east,28.5897075387749,77.44,1170.0,Under Construction,Resale,0,3,2,4,0,Semi-Furnished,Flat
1881,3150000,4666.667,"metro pillar no 703, Uttam Nagar West",New Delhi - West,north,28.621767044067383,77.05584716796875,675.0,Under Construction,Resale,0,3,2,1,0,Semi-Furnished,Flat
1882,8000000,7902.069,"Saraswati Enclave F block, Saraswati Enclave",Gurgaon,west,28.445127487182617,76.99525451660156,1000.0,Under Construction,Resale,0,8,6,0,0,Unfurnished,Flat
1883,6500000,5118.11,Mohan Nagar,Ghaziabad,east,28.677177,77.381438,1270.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
1884,7300000,4219.653,Sector 78,Gurgaon,west,28.371015,76.944353,1730.0,Under Construction,Resale,0,3,3,2,0,Semi-Furnished,Flat
1886,12820000,7106.599,Vaishali,Ghaziabad,east,28.6441755,77.336519,1970.0,Under Construction,Resale,0,4,4,0,0,Semi-Furnished,Flat
1887,6800000,5312.5,Mohan Nagar,Ghaziabad,east,28.6803304,77.375078,1280.0,Under Construction,Resale,0,3,2,3,0,Unfurnished,Flat
1888,5900000,3146.667,Omicron,Greater Noida,east,28.4751606,77.55141449,1875.0,Under Construction,Resale,0,3,4,0,0,Semi-Furnished,Flat
1890,9950000,7370.37,"Ardee City, Ardee City",Gurgaon,west,28.4518176036388,77.0991107255781,1350.0,Under Construction,Resale,0,4,4,0,0,Semi-Furnished,Flat
1891,8400000,7902.069,"Sector 52, Gurgaon, Sector 52",Gurgaon,west,28.44207,77.075517,1000.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
1892,3800000,4222.222,"3rd Floor, C-34, Paryavaran Complex",New Delhi - South,core,28.51620483398437,77.2029037475586,900.0,Under Construction,Resale,0,3,2,3,0,Unfurnished,Flat
1893,12820000,7902.069,Pitampura Block AD,New Delhi - West,core,28.70659637451172,77.13451385498047,1100.0,Under Construction,Resale,0,4,2,1,0,Semi-Furnished,Flat
1894,3450000,3450.0,"360/C1 shalimar Garden Extn 1, Shalimar Garden Extension 1",Ghaziabad,east,28.69004821777344,77.34053802490234,1000.0,Under Construction,Resale,0,2,2,2,0,Unfurnished,Flat
1895,9500000,6610.995,"sector 70, Sector 70",Gurgaon,west,28.395680754374,77.0297919921106,1437.0,Under Construction,New Property,0,3,2,2,0,Semi-Furnished,Flat
1896,5200000,3939.394,"NH 24, Ghaziabad, Uttar Pradesh, NH 24",Ghaziabad,east,28.641866,77.413237,1320.0,Under Construction,Resale,1,2,3,3,2,Semi-Furnished,Flat
1897,5800000,4833.333,Sector 3 Vasundhara,Ghaziabad,east,28.6675589908371,77.38608,1200.0,Under Construction,Resale,1,3,3,3,0,Semi-Furnished,Individual House
1898,4100000,4100.0,Gyan Khand 2,Ghaziabad,east,28.6436225,77.352839,1000.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Individual House
1899,10500000,7902.069,"DDA Flats, Kalkaji",New Delhi - South,core,28.543664932250977,77.25489807128906,1050.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
1901,4700000,5222.222,Sector 1 Vaishali,Ghaziabad,east,28.6341305,77.3338579,900.0,Under Construction,Resale,1,2,2,0,0,Semi-Furnished,Individual House
1902,5550000,4269.231,"m702, Sahibabad",Ghaziabad,east,28.6779975,77.3453909,1300.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
1903,12820000,4375.0,"TS- 05, Sector 22D, Yamuna Expressway, Gautam Buddh Nagar, Yamuna Expressway",Greater Noida,east,28.627093,77.368265,2050.0,Under Construction,Resale,0,4,4,5,0,Semi-Furnished,Flat
1904,4200000,3605.15,Sector 86,Faridabad,south,28.404368478163,77.3360770274415,1165.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
1905,9000000,7902.069,"Paschim Vihar, New Delhi, Paschim Vihar",New Delhi - West,north,28.6628739905415,77.0977670161547,1100.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
1906,5000000,3968.254,"C 1503 Tower 18, Raj Nagar Extension",Ghaziabad,east,28.7020362873331,77.41841518176,1260.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
1908,4200000,3652.174,"E 208., Zeta 1",Greater Noida,east,28.4993735437355,77.5189461311465,1150.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
1909,10000000,4101.723,Pari Chowk,Greater Noida,east,28.4655907,77.5114027,2050.0,Under Construction,Resale,1,4,5,5,0,Semi-Furnished,Individual House
1911,6000000,3809.524,Yamuna Expressway,Greater Noida,east,28.432194,77.508042,1575.0,Under Construction,Resale,0,2,3,0,0,Unfurnished,Flat
1912,2300000,3833.333,"nyay khand 2, Indirapuram",Ghaziabad,east,28.64934730529785,77.36962890625,600.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
1914,2500000,4166.667,"72., Dlf Dilshad Extension",Ghaziabad,east,28.694197,77.329295,600.0,Under Construction,Resale,0,2,2,1,0,Furnished,Flat
1915,4000000,3433.476,"Ska metro villa ETA 2 Greater Noida, Eta 2",Greater Noida,east,28.496992,77.537536,1165.0,Under Construction,Resale,0,3,3,4,0,Semi-Furnished,Flat
1916,5600000,5090.909,"flat no 308, marline society, near atal chowk, Sector 13 Vasundhara",Ghaziabad,east,28.6543295,77.3646575,1100.0,Under Construction,Resale,0,2,2,2,0,Furnished,Individual House
1917,4800000,3889.789,"Q605. logix blossom greens noi, Sector 143",Noida,east,28.500621,77.424203,1234.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
1918,2650000,4907.407,Baba Faridpuri,New Delhi - West,core,28.656200408935547,77.16929626464844,540.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
1920,12820000,7902.069,"Shanti Kunj Apartment, Paschim Vihar",New Delhi - West,north,28.6677244,77.0979515,1300.0,Under Construction,Resale,1,2,2,0,0,Semi-Furnished,Flat
1921,9000000,5294.118,Indirapuram,Ghaziabad,east,28.6493479,77.3696259,1700.0,Under Construction,Resale,1,3,2,3,0,Semi-Furnished,Individual House
1922,4800000,4752.475,Sector 78,Noida,east,28.5575028022171,77.386464965331,1010.0,Under Construction,Resale,1,2,2,0,0,Semi-Furnished,Flat
1923,12820000,7902.069,Jaidev Park,New Delhi - West,core,28.6703319,77.1504485,1500.0,Under Construction,Resale,1,4,3,0,0,Furnished,Flat
1924,12820000,5829.596,"sector 150, noida, daksh Avenue, Sector 150",Noida,east,28.4268804,77.4835,2050.0,Under Construction,Resale,0,3,4,5,0,Unfurnished,Flat
1925,12000000,7902.069,Sohna Road,Gurgaon,west,28.4102438,77.0411697,1450.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
1926,2400000,4225.352,Sector 12 Pratap Vihar,Ghaziabad,east,28.6453602,77.4102084,568.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1927,7500000,4347.826,"Near Gadoli Kalan Gaon, Sec - 37D, Gurgaon, Haryana, Sector 37D",Gurgaon,west,28.448734,76.971233,1725.0,Under Construction,New Property,0,3,3,3,0,Semi-Furnished,Flat
1928,4500000,3600.0,"Rajendra Nagar sector 2, Shalimar Garden Extension 2",Ghaziabad,east,28.6895694732666,77.33861541748047,1250.0,Under Construction,Resale,0,3,2,1,0,Unfurnished,Individual House
1929,6100000,5520.362,Sector 76,Noida,east,28.5643390280608,77.3836018881462,1105.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
1930,3200000,3200.0,"B Block, Gali no 6, Hindon Vihar",Noida,east,28.55679512023925,77.3759994506836,1000.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Individual House
1931,12820000,7222.222,Laxman Vihar,Gurgaon,west,28.4812055,77.0089031,1800.0,Under Construction,Resale,0,3,4,0,0,Furnished,Flat
1932,4800000,3821.656,Indirapuram,Ghaziabad,east,28.647852,77.384508,1256.0,Under Construction,New Property,0,3,2,1,0,Semi-Furnished,Individual House
1933,12820000,6467.662,"Tulip Violet, Sector 69",Gurgaon,west,28.3976154,77.0382549,2010.0,Under Construction,Resale,0,4,4,3,0,Unfurnished,Flat
1934,6300000,4332.875,"Sector 92, Gurgaon, Sector 92",Gurgaon,west,28.414052,76.914303,1454.0,Under Construction,Resale,1,3,3,3,1,Semi-Furnished,Flat
1935,3500000,4375.0,"125 d., Neb Sarai",New Delhi - South,core,28.5069375,77.2065246,800.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
1936,7500000,4477.612,Sector 143,Noida,east,28.500621,77.424203,1675.0,Under Construction,Resale,0,3,4,0,0,Semi-Furnished,Individual House
1937,4200000,4000.0,Sector 99,Noida,east,28.545974,77.3583769,1050.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1938,11500000,5637.255,"105, Sector 92, Gurugram, Haryana, Sector 92",Gurgaon,west,28.407867,76.91533028,2040.0,Under Construction,Resale,2,4,4,0,0,Unfurnished,Individual House
1939,2400000,2666.667,NH 24,Ghaziabad,east,28.666747,77.479096,900.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
1940,6000000,3582.09,"Sector 143, Noida, Sector 143",Noida,east,28.500621,77.424203,1675.0,Under Construction,Resale,1,3,4,4,3,Unfurnished,Individual House
1941,3240000,2945.455,Surajpur,Greater Noida,east,28.5103276869581,77.5217106743681,1100.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1943,3600000,3495.146,"Meadows Vista, Raj Nagar Extension, Near Reliable Institute Ghaziabad, Pin - 201017, Raj Nagar Extension",Ghaziabad,east,28.7219988470787,77.447746,1030.0,Under Construction,Resale,1,2,2,0,2,Semi-Furnished,Flat
1944,3500000,4117.647,"Gf49218 vashali Gziyabadad, Sector 9 Vaishali",Ghaziabad,east,28.68102264404297,77.35633850097656,850.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
1945,11800000,5827.16,"Emaar palm height, Sector 77",Gurgaon,west,28.3824895,76.9823169,2025.0,Under Construction,Resale,0,3,3,3,0,Unfurnished,Flat
1946,7500000,7902.069,"Krishna Nagar near radheypur Jain mandir, Krishna Nagar",New Delhi - East,core,28.6537366,77.286549,900.0,Under Construction,Resale,1,2,2,2,0,Semi-Furnished,Flat
1947,4720000,3232.877,PI 1 & 2,Greater Noida,east,28.4737345,77.5413219,1460.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
1948,5200000,5200.0,"falt no 103 tower 1 sahibabad ghaziyabad, G T Road",Ghaziabad,east,28.679009,77.3492951427093,1000.0,Under Construction,Resale,0,2,2,4,2,Semi-Furnished,Flat
1949,11000000,6875.0,Chander Nagar,Ghaziabad,east,28.668378,77.330951,1600.0,Under Construction,Resale,0,4,4,0,0,Semi-Furnished,Individual House
1950,6000000,4597.701,Ankur Enclave,New Delhi - North,core,28.7337171,77.2715049,1305.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Flat
1951,5200000,5024.155,"Sector 75, Noida, Sector 75",Noida,east,28.57743,77.3794147929227,1035.0,Under Construction,Resale,1,2,2,3,2,Semi-Furnished,Flat
1952,5500000,5045.872,"Gaur Green Vista  Indirapuram, Indirapuram",Ghaziabad,east,28.634588,77.3555417196101,1090.0,Under Construction,Resale,1,2,2,1,2,Semi-Furnished,Flat
1953,9500000,6125.081,"A-173 (Second Floor), Sector 57",Gurgaon,west,28.419815472598845,77.08540769254869,1551.0,Under Construction,Resale,1,4,3,3,0,Semi-Furnished,Individual House
1954,6000000,6666.667,Mahavir Enclave,New Delhi - Dwarka,north,28.60087776184082,77.08031463623047,900.0,Under Construction,Resale,0,3,2,0,0,Furnished,Flat
1956,3500000,3517.588,Greater Noida West,Greater Noida,east,28.5145122108668,77.5220350924981,995.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
1957,2800000,4973.357,"Gali no. 10, Raja Puri",New Delhi - Dwarka,north,28.60946083068848,77.04845428466797,563.0,Under Construction,New Property,0,2,2,1,0,Semi-Furnished,Flat
1958,7500000,4464.286,Shipra Suncity,Ghaziabad,east,28.6358105,77.3739109,1680.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
1959,2900000,3431.953,"Sector 86, Opposite Shriram public school, Neharpar",Faridabad,south,28.390701,77.3408206,845.0,Under Construction,Resale,0,3,2,3,0,Unfurnished,Flat
1960,8000000,7902.069,Hari Nagar,New Delhi - West,core,28.624575,77.10898,1000.0,Under Construction,Resale,0,3,2,2,0,Furnished,Flat
1961,5200000,4601.77,"Sector-omega1 greater noida up, Omega 1",Greater Noida,east,28.4560662290483,77.5164568191646,1130.0,Under Construction,Resale,1,2,2,3,2,Semi-Furnished,Individual House
1962,6000000,4615.385,Noida Extension,Noida,east,28.605958,77.444512,1300.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Individual House
1963,2800000,4148.148,Palam Colony,New Delhi - Dwarka,south,28.59227180480957,77.08367919921875,675.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
1964,4400000,3397.683,"Windsor paradise 2, Raj nagar Extention, Raj Nagar Extension",Ghaziabad,east,28.7088622441334,77.4229052919498,1295.0,Under Construction,New Property,0,3,2,2,0,Semi-Furnished,Flat
1965,4500000,3750.0,Sector 49,Faridabad,south,28.3920951,77.267223,1200.0,Under Construction,Resale,0,3,2,0,0,Furnished,Flat
